month_date_yyyymm,state,state_id,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
201806,california,ca,555000,0.0091,0.0109,80241,0.0773,0.102,37,0.057142857,-0.051282051,46836,-0.0202,0.0793,9984,0.0514,0.162,31756,0.1526,0.2788,33817,-0.021,-0.1076,299.75,0.0129,0.025,1902,-0.0052,-0.006,1046481.428,-0.0079,0.0087,114058,0.0461,0.0303,0.421442903,-0.0423,-0.099,0
201806,north dakota,nd,240000,0.0004,0.0002,3801,0.0743,0.05,57,-0.033898305,-0.008695652,1148,-0.0742,-0.0369,44,0.375,0.8333,1024,0.3264,0.0847,261,-0.0151,0.4262,113.1835938,-0.0005,-0.0371,2171,0.007,0.0769,282815.8945,0.006,0.0124,4062,0.0681,0.0681,0.06866614,-0.0062,0.0181,0
201806,michigan,mi,212992,0.0301,0.1314,38201,0.1213,-0.0906,47,-0.096153846,-0.104761905,18044,0.0101,0.0146,1028,-0.0755,1.0894,11324,0.3174,0.0956,4654,0.0456,0.5355,121.53125,0.0151,0.0951,1702,0.0015,0.0095,309669.0829,0.0024,0.0836,42855,0.1126,-0.0484,0.121829271,-0.0088,0.0497,0
201806,washington,wa,434995,0.0223,0.1182,16847,0.1336,0.0087,33,0.081967213,0.064516129,12916,0.0931,0.0696,3940,0.0777,7.1405,6544,0.2273,0.3841,11633,0.034,3.7174,205.8125,0.0164,0.1037,2135,0.0045,0.0167,620338.6915,0.0095,0.1085,28480,0.0906,0.4858,0.690508696,-0.0665,0.5429,0
201806,pennsylvania,pa,214900,0.0161,0.075,47373,0.0471,-0.1387,61,-0.046875,-0.102941176,17328,-0.0662,-0.0228,804,-0.1625,-0.5906,14372,0.1207,-0.2293,9824,-0.033,-0.551,116.5625,-0.0302,0.0318,1858,0.0277,0.022,307457.3744,0.0029,0.0535,57197,0.0324,-0.2561,0.207375509,-0.0172,-0.1905,0
201806,alaska,ak,289400,-0.0021,0.0281,3803,0.1218,0.1133,60,-0.047619048,0.111111111,1256,-0.0188,-0.0218,32,-0.2727,0.1429,1284,0.2588,0.1303,0,0,0,166.5833333,-0.0046,0.0155,1761,-0.0025,0.0115,326338.5651,-0.0066,-0.007,3803,0.1215,0.1133,,,,0
201806,tennessee,tn,269900,-0.0095,0.0985,28479,0.065,-0.0741,53,-0.009345794,-0.138211382,12040,0.0422,0.0945,784,0.1667,0.2484,7944,0.1914,0.1751,11414,-0.0132,0.1399,125.1328125,0.003,0.1101,2167,-0.0007,0.0138,365882.2798,-0.0045,0.0604,39893,0.0414,-0.0215,0.400786544,-0.0318,0.0752,0
201806,colorado,co,474900,-0.0001,0.0473,22656,0.1441,0.0089,44,-0.043478261,-0.073684211,13360,0.0705,-0.0274,944,-0.0781,-0.3179,7472,0.3458,0.1099,14880,-0.0233,1.3555,187.5,0.009,0.0698,2504,-0.0002,-0.0262,874202.8486,-0.0074,0.0541,37536,0.0713,0.3045,0.656779661,-0.1125,0.3755,0
201806,nevada,nv,370500,0.0071,0.1002,7428,0.0689,-0.1848,40,0.012658228,-0.215686275,4656,0.0131,-0.0435,560,-0.1667,-0.6976,2852,0.1727,-0.4231,6969,-0.0075,-0.2256,182.8175896,0.0167,0.1666,2082,0.001,-0.0262,706131.9606,0.0056,0.1746,14397,0.0305,-0.2051,0.938206785,-0.0723,-0.0494,0
201806,illinois,il,252000,0.008,0.0309,54323,0.0679,0.0008,50,0.020408163,-0.065420561,23988,-0.0341,0.0431,3136,0.1184,0.0814,27796,0.109,0.0381,27821,-0.0649,-0.0818,124.875,0.0071,0.0591,1902,0.0003,-0.0042,379061.9195,-0.008,0.0148,82144,0.0189,-0.0288,0.512140346,-0.0728,-0.0461,0
201806,new jersey,nj,365900,0.0165,0.0794,50932,0.0383,-0.0207,53,0.039215686,-0.116666667,17828,-0.1068,0.0625,528,0.0394,-0.5165,13704,0.1451,-0.0023,1209,-0.082,-0.855,164.7109952,0.0037,0.0548,1878,0.0151,0.0173,538203.4653,0.0069,0.0433,52141,0.0351,-0.136,0.023737532,-0.0031,-0.1366,0
201806,mississippi,ms,196608,0.0082,0.0633,11714,0.0187,-0.0606,85,0.00591716,-0.022988506,3044,0.0053,0.0555,152,-0.1739,-0.0952,2704,0.0903,0.1064,2521,-0.0562,0.3445,95.08615188,-0.0001,0.0403,2062,0.0024,0.0178,257676.6077,0.0125,0.063,14235,0.0046,-0.0076,0.215212566,-0.0171,0.0648,0
201806,indiana,in,189900,0.0026,0.1177,20183,0.083,-0.0877,47,-0.020833333,-0.160714286,9680,-0.0098,-0.0045,260,-0.2073,0.0656,6656,0.2235,0.0073,3872,0.0328,-0.4997,92.77745156,0.0052,0.0816,2013,0.0123,0.0234,261822.4306,0.0066,0.0701,24055,0.0746,-0.1945,0.191844622,-0.0093,-0.158,0
201806,arkansas,ar,182500,0.0142,0.0742,16276,0.0287,-0.0538,76,-0.006535948,-0.11627907,4364,-0.0354,0.0381,112,-0.0667,0.037,3224,0.0877,0.0254,3083,-0.0345,0.0917,97.4852071,0.0034,0.0492,1977,0.0051,0.0238,251005.0463,0.0079,0.0643,19359,0.0181,-0.0333,0.189420005,-0.0124,0.0252,0
201806,west virginia,wv,169000,0.0048,0.0298,8586,0.0469,-0.0811,86,-0.028248588,-0.005780347,2116,-0.0056,0.0134,84,0.1053,0.6154,1744,0.0356,-0.0704,1833,-0.0423,0.2881,92.07589286,-0.0074,0.0099,1804,0.0101,0.0067,230827.7522,0.0005,0.0495,10419,0.0301,-0.0323,0.213487072,-0.0199,0.0612,0
201806,nebraska,ne,239000,-0.0038,0.0744,5071,0.1014,0.1108,43,-0.044444444,-0.131313131,2636,0.0561,0.0911,88,0.1579,0.4667,1288,0.2578,0.1667,1360,-0.6686,-0.6416,116.4510166,-0.0078,0.0657,1952,0.0083,0.0114,291600.0569,-0.0065,0.0565,6431,-0.2615,-0.2307,0.268191678,-0.6232,-0.5631,1
201806,florida,fl,329999,0.0002,0.0157,142032,-0.0113,0.0005,78,0.054054054,-0.025,41424,-0.0506,0.0513,6724,-0.053,0.0859,57016,0.0031,0.125,57971,-0.0576,-0.0007,179,-0.0018,0.04,1810,0.0044,-0.0077,632014.1646,-0.0054,-0.0003,200003,-0.0252,0.0002,0.4081545,-0.02,-0.0005,0
201806,rhode island,ri,369000,-0.0024,0.0112,3721,0.1632,-0.0053,42,0,-0.086956522,1964,0.0041,0.1366,376,0.0562,2.1333,1624,0.3097,0.4982,2592,0.0121,1.0426,215.4046997,0.0017,0.0476,1673,-0.0159,-0.0391,590606.2102,-0.0042,0.0013,6313,0.096,0.2601,0.696586939,-0.104,0.3574,0
201806,maine,me,246900,0.0288,0.0509,9806,0.12,-0.1227,74,-0.26,-0.154285714,3128,-0.0334,0.0026,60,-0.4643,-0.25,1920,0.4035,-0.0062,1359,0.1705,0.0559,144.9275362,0.0107,0.0552,1704,0.0035,-0.0087,359563.943,0.0032,0.051,11165,0.126,-0.1042,0.138588619,0.006,0.0234,0
201806,south dakota,sd,239900,0.005,0.0667,3866,0.032,-0.0036,47,-0.078431373,0.010752688,1368,-0.05,0.0029,36,0,0.2857,796,0.3446,0.1437,267,0,0.6584,118.7921521,0.0083,0.0606,2043,0.0012,0.0084,299446.9981,0.0073,0.0412,4133,0.0299,0.0228,0.069063632,-0.0022,0.0276,0
201806,new mexico,nm,244000,0.0171,0.0328,9813,0.0483,-0.1034,72,-0.04,-0.046357616,2976,-0.0223,-0.0287,220,0.1957,0.6176,2952,0.3155,0.1827,2699,-0.054,1.054,123.92,0.0126,0.0239,1977,0.0087,0.0133,366530.4716,0.0144,0.0586,12512,0.0244,0.0206,0.27504331,-0.0297,0.155,0
201806,wyoming,wy,259900,0.0056,0.0608,4043,0.0529,-0.0969,74,-0.038961039,0.027777778,1064,-0.0732,-0.2107,40,-0.1667,0.25,672,0.0839,-0.2,719,-0.0083,0.2885,117.6268861,0.0001,0.0147,2184,0.006,0.0336,484156.4451,0.0222,0.0654,4762,0.0432,-0.0542,0.177838239,-0.011,0.0532,0
201806,iowa,ia,214900,0.0068,0.1315,12654,0.0531,-0.0589,58,-0.016949153,-0.033333333,4820,0.0084,0.0343,452,-0.1102,-0.1752,4004,0.1235,0.005,4836,-0.0617,0.0619,119.3633952,0.0009,0.0945,1674,0.0006,0.0021,250563.2206,0.004,0.0481,17490,0.0186,-0.0283,0.382171645,-0.0468,0.0435,0
201806,connecticut,ct,369000,0.0056,-0.0536,25101,0.0412,0.1257,57,0.036363636,-0.109375,6728,-0.0753,0.0306,188,0.2703,0.5161,5984,0.1394,-0.0453,84,-0.0345,-0.9855,183.531746,-0.0006,0.0246,1984,0.0053,-0.0729,734457.0325,-0.0059,-0.1067,25185,0.041,-0.1032,0.00334648,-0.0003,-0.256,1
201806,delaware,de,299900,-0.0003,0.0618,5555,-0.0038,-0.1413,80,0.032258065,-0.090909091,1700,-0.109,-0.0513,216,-0.1563,-0.3793,1212,-0.0502,-0.374,226,0.032,-0.8891,145.8665629,-0.013,0.0296,1984,0.0023,0.032,385664.7729,-0.012,0.0451,5781,-0.0024,-0.3204,0.040684068,0.0014,-0.2744,1
201806,kansas,ks,179900,0,0.0582,10856,0.0586,0.034,57,-0.017241379,-0.080645161,4416,0.0405,0.0888,256,0.3617,1,3248,0.1751,0.1033,1397,-0.0767,-0.0176,85.13279446,-0.0029,0.0357,2011,0.0027,0.0151,262633.0969,0.0231,0.0706,12253,0.0412,0.0279,0.128684598,-0.0189,-0.0068,0
201806,virginia,va,309990,0.002,0.0334,41113,0.0372,-0.0292,57,0.055555556,-0.06557377,14648,-0.1097,0.0284,1612,0.1784,1.3846,12092,0.1049,0.0712,11563,-0.0516,-0.0517,142.96875,-0.0054,0.0329,2135,0.0167,0.0133,427543.3405,-0.0008,0.0162,52676,0.0163,-0.0342,0.28124924,-0.0263,-0.0067,0
201805,alaska,ak,289999,0.0177,0.0359,3390,0.0855,0.1104,63,-0.052631579,0.125,1280,0.2403,0.0631,44,0.1,0.1,1020,0.226,0.1135,1,0,0,167.3532096,0.0034,0.0161,1765.5,0.0129,0.017,328521.1808,0.0088,-0.0018,3391,0.0858,0.1107,0.000294985,,,0
201805,louisiana,la,225000,0.0114,0.0297,19203,0.0192,0.1126,70.5,0,-0.020833333,5676,0.0403,0.0924,200,-0.0566,-0.1379,5196,0.1131,0.2061,3831,0.0164,-0.1551,117.6145421,0.0085,0.0417,1921.5,0.006,-0.0088,299019.7852,0.0109,0.0153,23034,0.0187,0.0569,0.199500078,-0.0005,-0.0632,0
201805,pennsylvania,pa,211496,0.0577,0.0615,45242,0.0512,-0.157,64,-0.111111111,-0.058823529,18556,0.0589,-0.036,960,0.206,-0.4521,12824,0.1822,-0.267,10159,0.0822,-0.5505,120.1914062,0.0166,0.0681,1808,0.0143,-0.0055,306572.2772,0.0232,0.0544,55401,0.0568,-0.2736,0.224547986,0.0064,-0.1965,0
201805,vermont,vt,275000,0.0112,0.07,5049,0.0432,-0.1677,137,-0.245179063,-0.167173252,1404,0.5064,-0.0277,36,0.2857,0,712,0.3692,-0.0481,940,0.1007,0.0075,140.161711,0.003,0.0225,1984,0.0084,0.0323,393959.0489,-0.0016,0.0335,5989,0.0518,-0.1443,0.18617548,0.0097,0.0324,0
201805,new hampshire,nh,327000,0.014,0.0927,5800,0.142,-0.1593,49.5,-0.181818182,-0.18852459,3140,0.184,-0.0138,84,-0.2222,-0.4,1264,0.4364,-0.1048,2640,0.1186,-0.1794,162.30061,0.0154,0.0757,1987,0,0.0035,434459.781,0.0294,0.0515,8440,0.1346,-0.1657,0.455172414,-0.0095,-0.0111,0
201805,idaho,id,331450,0.0278,0.1345,8080,0.087,-0.1408,43,-0.12244898,-0.075268817,4128,0.1085,-0.0584,284,-0.3426,-0.1125,1776,0.4323,0.0068,521,0.0654,-0.0811,157.9148711,0.0363,0.1567,2185.5,0.0076,0.0011,526240.5742,0.0127,0.1319,8601,0.0857,-0.1374,0.064480198,-0.0013,0.0042,0
201805,minnesota,mn,289450,-0.0016,0.0724,17879,0.1264,-0.1411,48.5,-0.08490566,-0.02020202,10380,0.2369,-0.0092,2844,0.46,0.0085,7368,0.5557,-0.1397,13796,0.1338,-0.0982,138.9646349,0.0055,0.0583,2127.5,-0.0118,0.0121,386114.3705,-0.0026,0.0643,31675,0.1296,-0.1229,0.771631523,0.005,0.0367,0
201805,iowa,ia,213450,0.0175,0.124,12016,0.0385,-0.0909,59,-0.085271318,-0.016666667,4780,0.0864,0.0008,508,0.3656,0.0855,3564,0.2239,0.0986,5154,0.0431,0.106,119.2574161,0.0109,0.1055,1673,0.0033,0.0021,249574.1203,0.0003,0.049,17170,0.0399,-0.0395,0.428928096,0.0019,0.0764,0
201805,rhode island,ri,369900,0.0079,0.0434,3199,0.1288,-0.0991,42,-0.134020619,-0.066666667,1956,0.1643,0.0124,356,0.459,3.6842,1240,0.2917,0.3305,2561,0.0833,1.1377,215.040298,0.0017,0.052,1700,0,-0.0047,593107.6055,-0.0001,0.0212,5760,0.1081,0.2129,0.800562676,-0.0336,0.4632,0
201805,maryland,md,337000,0.0306,0.0481,21512,0.0599,-0.0722,47.5,-0.030612245,-0.068627451,10176,-0.0312,-0.0055,468,-0.2548,-0.1986,7016,0.1639,-0.0457,5087,0.0182,-0.1004,191.7005208,0.0073,0.1422,1962,0.0243,0.056,449925.473,0.0202,0.0372,26599,0.0516,-0.0777,0.236472666,-0.0097,-0.0074,0
201805,new york,ny,449900,0.0191,0.1777,68642,0.0881,-0.0306,62.5,-0.125874126,-0.067164179,24448,0.0781,0.0074,1080,-0.0426,-0.0253,14240,0.2335,0.0236,13559,0.059,-0.1166,197.75,0.017,0.1406,1810.5,0.0058,-0.0003,1117239.159,0.0096,0.0495,82201,0.0832,-0.0459,0.197532123,-0.0054,-0.0192,0
201805,alabama,al,213946,0.007,0.0756,26212,0.0393,-0.0763,72,-0.04,-0.111111111,7340,-0.026,0.0177,876,0.2443,0.2303,5908,0.0512,0.0179,2539,0.0483,0.0963,100.5500462,0.0044,0.0635,2008.5,0.0017,-0.0077,287243.07,0.0239,0.0765,28751,0.0401,-0.0633,0.096864032,0.0008,0.0152,0
201805,kentucky,ky,198500,0.045,0.0573,14527,0.0531,-0.0313,64,-0.044776119,-0.058823529,5520,0.0431,0.0268,196,0.2895,-0.125,3576,0.1331,0.0468,7357,0.0242,-0.072,99.78991597,0.0145,0.0695,2000,0.0142,0.0053,271581.4091,0.0285,0.0326,21884,0.0432,-0.0454,0.506436291,-0.0143,-0.0222,0
201805,georgia,ga,296500,0.0212,0.1408,61614,0.0337,0.041,53.5,-0.009259259,-0.077586207,27132,0.0182,0.1579,7272,0.0809,1.0473,24044,0.174,0.3226,34744,0.0477,0.9924,114.2011719,0.0126,0.0981,2448,0.0016,0.0247,402441.1002,0.0043,0.0804,96358,0.0387,0.2575,0.563897815,0.0076,0.2693,0
201805,kansas,ks,179900,0.0283,0.0589,10255,0.053,0.0127,58,-0.041322314,-0.056910569,4244,0.0028,0.0815,188,-0.06,-0.2167,2764,0.208,0.0763,1513,0.0815,0.0307,85.37773619,0.0164,0.0443,2005.5,0.0149,0.0131,256714.3563,0.0181,0.0515,11768,0.0566,0.015,0.147537786,0.0039,0.0026,0
201805,district of columbia,dc,642500,0.0363,0.0541,1412,0.0522,-0.0084,28.5,0.017857143,-0.033898305,1112,-0.0447,-0.0347,36,0.5,0.8,456,0.1875,0.0556,430,0.0094,-0.1602,564.5389316,-0.0053,0.1367,1160,0.0153,-0.1375,1010228.417,0.0217,0.0284,1842,0.0419,-0.0486,0.304532578,-0.0129,-0.055,0
201805,new jersey,nj,359950,0.0315,0.0826,49054,0.0668,-0.0428,51,-0.037735849,-0.120689655,19960,0.0157,0.0722,508,0.0583,-0.5348,11968,0.1346,-0.0828,1317,-0.2679,-0.8597,164.109375,0.0231,0.0553,1850,0.0129,0.0148,534529.8166,0.02,0.0448,50371,0.0542,-0.1692,0.026847963,-0.0123,-0.1563,0
201805,hawaii,hi,688500,0.0051,-0.0094,5351,-0.0138,-0.0647,81,0.018867925,-0.084745763,1668,-0.0544,0.0072,64,0.2308,-0.1579,916,-0.0087,0.0362,1135,0.5379,0.5569,509.9914966,-0.0012,0.0394,1373,0.0015,-0.0252,1319015.295,-0.0028,-0.0274,6486,0.0522,0.0056,0.212109886,0.0761,0.0847,0
201805,north carolina,nc,289900,0.012,0.0733,48857,0.0384,-0.1166,72.5,-0.064516129,-0.104938272,17584,0.0849,0.0634,2080,0.0744,0.1504,13732,0.144,0.0435,18737,0.0447,0.0389,128.7128906,0.0081,0.0639,2207.5,0.0041,0.0034,393655.0489,0.0146,0.0633,67594,0.0401,-0.0784,0.383506969,0.0023,0.0574,0
201805,north dakota,nd,239900,0.0038,-0.0204,3538,0.0954,0.0682,59,-0.163120567,0.008547009,1240,0.161,0.0403,32,0.1429,-0.1111,772,0.3129,-0.0103,265,0.3054,0.4804,113.2411911,-0.005,-0.0395,2156,0.0065,0.0679,281132.6793,0.0335,0.0042,3803,0.1078,0.0894,0.074901074,0.0121,0.0209,0
201805,washington,wa,425500,0.0144,0.1132,14862,0.165,-0.0044,30.5,-0.089552239,0.033898305,11816,0.0668,-0.0359,3656,0.0894,6.0308,5332,0.2867,0.5536,11251,0.2647,3.6396,202.5,0.0164,0.1001,2125.5,0.0129,0.0175,614473.9721,0.0127,0.1037,26113,0.206,0.5048,0.757031355,0.0597,0.5946,0
201805,nevada,nv,367904,0.0012,0.1234,6949,0.0469,-0.2487,39.5,-0.05952381,-0.225490196,4596,0.0809,-0.0778,672,0.0769,-0.5842,2432,0.0556,-0.5201,7022,0.031,-0.2337,179.8087919,0.0138,0.1697,2080,-0.0109,-0.0159,702173.28,-0.0123,0.1806,13971,0.0388,-0.2412,1.010505109,-0.0156,0.0198,0
201805,arizona,az,339250,0.0182,0.0672,25023,-0.034,-0.1443,52,-0.00952381,-0.095652174,11480,-0.0602,-0.0131,1588,0.0672,0.1815,11336,0.0246,-0.0087,9487,0.0107,0.0461,164.2734375,0.009,0.0776,2132,0.0042,0.0012,532139.2253,0.0002,0.0693,34510,-0.0222,-0.0992,0.379131199,0.0168,0.069,0
201805,nebraska,ne,239900,-0.0002,0.0712,4604,0.0648,0.0577,45,-0.042553191,-0.081632653,2496,0.0314,0.0909,76,-0.0952,-0.0952,1024,0.1907,-0.0657,4104,0.0643,0.0296,117.3645391,0.0033,0.0823,1936,0.0034,0.0062,293519.8284,-0.0015,0.067,8708,0.0645,0.0442,0.891398784,-0.0004,-0.0243,0
201805,massachusetts,ma,522094,0.0187,0.0945,16688,0.131,-0.0711,38,-0.155555556,-0.155555556,11148,0.0849,0.0183,260,-0.0714,-0.2073,4696,0.3893,0.0156,3639,0.075,-0.0109,254.5960648,0.0079,0.0736,2000,0.0091,0.0106,817395.8253,-0.0022,0.0688,20327,0.1206,-0.0609,0.218060882,-0.0114,0.0133,0
201805,wisconsin,wi,239900,0.0211,0.2001,19480,0.0685,-0.2807,62,-0.107913669,-0.008,8936,0.2255,-0.073,860,0.3694,0.7917,5008,0.3179,-0.1401,10620,0.088,0.3693,126.30553,0.0174,0.1265,1809,0.0039,0.0186,319120.27,0.0134,0.1313,30100,0.0753,-0.136,0.545174538,0.0098,0.2588,0
201805,wyoming,wy,258450,0.0297,0.0614,3840,0.0392,-0.0616,77,-0.104651163,0.013157895,1148,0.1526,-0.0238,48,0.5,2,620,0.1232,-0.0663,725,0.0662,0.2565,117.6108714,0.0083,0.0174,2171,0.0169,0.0363,473629.1022,0.0284,0.0746,4565,0.0434,-0.0223,0.188802083,0.0048,0.0478,0
201805,south carolina,sc,274755,0.0176,0.082,29569,0.0123,-0.0809,71.5,0.007042254,-0.020547945,9480,0.0167,0.0273,1640,-0.0284,0.054,8732,0.1048,0.0818,12041,0.0395,0.2464,130.8857422,0.0055,0.0751,2098,0.0106,0.0335,410412.3313,0.0069,0.073,41610,0.02,-0.0053,0.407217018,0.0106,0.1069,0
201805,colorado,co,474950,-0.0036,0.0406,19803,0.0874,-0.0373,46,-0.098039216,-0.089108911,12480,0.0777,-0.0358,1024,0.1689,-0.2493,5552,0.3008,0.0244,15235,0.0864,1.3367,185.8242187,0.0018,-0.0109,2504.5,-0.0058,0.0351,880755.6832,-0.0491,0.0491,35038,0.087,0.2933,0.76932788,-0.0008,0.4524,0
201805,oklahoma,ok,190000,0.0005,0.0016,17303,0.0226,-0.0357,58,-0.033333333,-0.064516129,6240,0.0283,0.04,240,0.2,-0.4495,4656,0.1356,-0.151,263,-0.8656,-0.9133,99.32805996,0.005,0.0288,1944,-0.001,-0.0099,259884.6494,0.008,0.0303,17566,-0.0695,-0.1626,0.015199676,-0.1005,-0.1538,0
201805,montana,mt,349900,0.0085,0.0643,7255,0.0859,-0.0354,82,-0.237209302,0.025,2376,0.2122,0.0458,120,0.4286,0.875,1252,0.2988,0.3151,2047,0.121,0.2221,161.2816759,0.003,0.053,2255,0.0065,0.0067,602900.1127,-0.0083,0.0411,9302,0.0935,0.0115,0.282150241,0.0088,0.0594,0
201805,virginia,va,309374,0.0061,0.0316,39637,0.0907,-0.0461,54,0,-0.068965517,16452,0.0133,0.0439,1368,-0.0087,0.6209,10944,0.2258,0.0654,12192,0.0735,-0.0319,143.75,0.0109,0.0417,2100,0.0077,0,427901.39,-0.0092,0.0157,51829,0.0866,-0.0428,0.307591392,-0.0049,0.0045,0
201805,missouri,mo,194900,0.0263,0.0861,24188,0.0387,-0.0612,61,-0.054263566,-0.061538462,9808,0.0311,-0.0028,1012,0.2282,0.6867,7176,0.1649,0.034,11001,0.0698,0.0038,103.1018309,0.0103,0.0531,1850,0.009,0.0269,273141.5477,0.019,0.0591,35189,0.0482,-0.0418,0.454812304,0.0132,0.0295,0
201805,west virginia,wv,168200,0.0197,0.0367,8201,0.041,-0.0996,88.5,-0.082901554,0.029069767,2128,0.0556,-0.0256,76,-0.2083,-0.0952,1684,0.1694,-0.0141,1914,0.0493,0.346,92.76140156,0.0106,0.0159,1786,0.0042,0,230704.0959,0.0128,0.0531,10115,0.0426,-0.0394,0.233386172,0.0019,0.0773,0
201805,illinois,il,250000,0.0012,0.043,50869,0.0608,-0.0267,49,-0.02,-0.08411215,24836,0.0713,0.0798,2804,0.1127,-0.0085,25064,0.221,0.018,29753,0.051,-0.0538,124,0.0186,0.063,1901.5,0.0013,-0.0013,382109.9005,0.0001,0.0246,80622,0.0571,-0.0369,0.584894533,-0.0055,-0.0168,0
201805,arkansas,ar,179950,0.0014,0.0592,15822,0.0249,-0.0664,76.5,-0.037735849,-0.1,4524,0.0009,0.0162,120,-0.0625,0.3043,2964,0.1524,0.0249,3193,0.0541,0.1022,97.15800101,0.0067,0.0528,1967,0.0134,0.0223,249027.0399,0.013,0.0688,19015,0.0297,-0.0418,0.20180761,0.0056,0.0309,0
201805,south dakota,sd,238700,0.016,0.0567,3746,0.0727,0.0345,51,-0.028571429,0.085106383,1440,0.196,0.0619,36,0.8,1.25,592,0.4095,0.2033,267,0.1659,0.4751,117.8124407,0.0053,0.0506,2040.5,0.0002,0.0025,297272.3172,0.0132,0.0394,4013,0.0785,0.0555,0.071276028,0.0057,0.0213,0
201805,florida,fl,329942,0,0.0161,143655,-0.0095,-0.0186,74,0.020689655,-0.051282051,43632,-0.0282,0.0238,7100,-0.0925,0.1149,56840,-0.0266,0.1384,61511,0.0062,0.0171,179.3164062,-0.0027,0.0399,1802,0.0003,-0.0129,635461.3993,-0.0065,-0.0037,205166,-0.0049,-0.0082,0.428185584,0.0067,0.0151,0
201805,delaware,de,299990,0.0026,0.0678,5576,0.0209,-0.1435,77.5,-0.018987342,-0.129213483,1908,0.0866,0.0841,256,0.2308,-0.1795,1276,0.1558,-0.3436,219,0.0529,-0.8914,147.7823055,0.0047,0.0488,1979.5,0.0159,0.0315,390339.0514,0.0174,0.0706,5795,0.022,-0.3203,0.039275466,0.0012,-0.2704,1
201805,texas,tx,299900,0.003,0.0441,98386,0.0501,0.002,52,-0.018867925,-0.071428571,42324,0.0287,0.0328,5724,-0.0684,-0.2041,36776,0.0489,-0.0025,46614,0.0546,0.049,127.7544513,0.0058,0.0503,2341.5,0.0084,0.003,422150.979,0.01,0.036,145000,0.0515,0.0167,0.473786921,0.002,0.0212,0
201805,maine,me,239999.5,0.0152,0.0437,8755,0.0948,-0.1366,100,-0.380804954,-0.156118143,3236,0.3997,-0.0482,112,0.2174,0.75,1368,0.425,-0.132,1161,0.0974,0.0184,143.3942005,0.0324,0.0524,1698,-0.0021,-0.0099,358410.1133,0.0081,0.0583,9916,0.0951,-0.1209,0.132609937,0.0003,0.0202,0
201805,ohio,oh,177000,0.0449,0.1645,30024,0.0461,-0.1393,51.5,-0.063636364,-0.104347826,15908,0.0962,0.0247,1432,0.3162,0.1661,12092,0.1627,-0.0541,22083,0.0753,-0.0484,100.2756062,0.0239,0.0887,1751.5,0.0192,0.0324,259947.4961,0.0268,0.1005,52107,0.0583,-0.103,0.735511591,0.02,0.0703,0
201805,michigan,mi,206772,0.038,0.1367,34067,0.0934,-0.115,52,-0.174603175,-0.103448276,17864,0.2655,0.0215,1112,0.5359,0.8411,8596,0.3168,0.0468,4451,0.5264,0.6639,119.7246094,0.0233,0.0915,1699.5,0.014,0.0164,308917.7925,0.017,0.0838,38518,0.1304,-0.0644,0.130654299,0.0371,0.0612,0
201805,california,ca,549999.5,0.0055,0.0185,74485,0.0921,0.0704,35,-0.054054054,-0.054054054,47804,0.0417,0.0916,9496,0.0776,0.1695,27552,0.1444,0.2042,34544,0.0559,-0.0988,295.9375,0.0103,0.0229,1912,0.0039,-0.0042,1054864.58,0.0038,0.0135,109029,0.0804,0.0103,0.463771229,-0.0159,-0.0871,0
201805,connecticut,ct,366950,0.0152,-0.05,24107,0.0955,0.1153,55,-0.05982906,-0.133858268,7276,0.0006,-0.0481,148,0.1212,0.0278,5252,0.2146,-0.0831,87,0.061,-0.9851,183.6444092,0.0039,0.0206,1973.5,0.0074,-0.0656,738837.7847,-0.0064,-0.104,24194,0.0953,-0.1186,0.00360891,-0.0001,-0.2663,1
201805,utah,ut,399000,0,0.0935,10154,0.0702,-0.0247,45.5,-0.031914894,-0.080808081,5680,0.0693,0.0327,644,-0.312,0.2481,2704,0.1798,0.04,8302,0.0615,0.0858,144.2790068,-0.0007,0.113,2799,0.0138,0.0079,684464.5707,-0.0291,0.0798,18456,0.0663,0.0221,0.817608824,-0.0067,0.0832,0
201805,oregon,or,430000,0.0118,0.0812,15066,0.1037,0.018,45.5,-0.052083333,0.02247191,8224,0.0989,-0.0153,312,-0.1236,-0.2277,4424,0.312,0.2816,2452,0.0759,0.5344,212.7270408,0.0089,0.1029,2039.5,0.0112,0.0104,572294.3818,0.0089,0.0831,17518,0.0997,0.0684,0.162750564,-0.0042,0.0548,0
